Year,Day,day-grid-trap_code,grid-trap-date_code,Handler,capture info,obs?,drop,TagNo,BloodNo,RNA Seq,SNV pos,SNV titer,Treated or control,Treatment,Effective treatment,days since previous treatment/ctl,overwinter survivor,Grid,Trap Location,Species,Tail to body,Sex,Age,Class,Vagina,Nipples,Pregnant,F-Repro?,Testes,M-Repro?,Body,Total length,Tail,Length code,Weight (g),Fleas,Ticks,Botflies,Ecto PA,Ecto Spp Rich,Fecal Sample Weight,Poo Weight,Poo Weight 2,FEC done by,new FEC 2019,FEC 0s,Endo PA,Endo Spp Rich,Endo Total Egg/g,Coccidia PA,Coccidia Spp Rich,Cocc Egg/g,Edel PA,Edel Egg Count,Edel Egg/g,EarizA PA,EarizA Egg Count,EarizA Egg/g,EarizB PA,EarizB Egg Count,EarizB Egg/g,Nem PA,Nem Spp Rich,Nem Egg/g,Nem PA no larvae,Nem rich no larvae,Nem egg/g no larvae,Aamer PA,Aamer Egg Count,Aamer Egg/g,Spero PA,SperoEgg Count,SperoEgg/g,Camer PA,Camer Egg Count,Camer Egg/g,NemA PA,NemA Egg Count,NemA Egg/g,NemB PA,NemB Egg Count,NemB Egg/g,CapBub PA,CapBub Egg Count,CapBub Egg/g,Nem Larvae PA,Nem Larvae Count,Nem Larvae/g,CapWorm PA,CapWorm Egg Count,CapWorm Egg/g,Strongy PA,Strongy Egg Count,Strongy Egg/g,Cestode PA,Cestode Spp Rich,Cestode egg count,Cestode Egg/g,Hdim PA,Hdim Egg Count,Hdim Egg/g,Hcit PA,Hcit Egg Count,Hcit Egg/g,CestC PA,CestC Egg Count,CestC Egg/g,RNA seq,Zymo feces,Feces DNA label,Lympho,pct lympho,Neutro,pct neutro,Mono,pct mono,Baso,pct baso,Eosino,pct eosin,Total WBC,Eye spots
2017,24-Jul,1269-42940,SP1-H3-42940,CT,recap,,,1269,,,,,,,,,,SP1,H3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,24-Jul,1270-42940,SP1-H5-42940,CT,recap,,,1270,,,,,,,,,,SP1,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Jul,1270-42941,SP1-H5-42941,CT,recap,,,1270,,,,,,,,,,SP1,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1270-42958,SP1-H6-42958,CT,recap,,,1270,,,,,,,,,,SP1,H6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1270-42959,SP1-H5-42959,CT,recap,,,1270,,,,,,,,,,SP1,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,24-Jul,1271-42940,SP1-G6-42940,CT,recap,,,1271,,,,,,,,,,SP1,G6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,26-Aug,1271-42973,SP1-H5-42973,CTSB,recap,,,1271,,,,,,,,,,SP1,H5,,,,,,,,,,,,,,,,,,,,,,1.613,-1.472,0.141,recap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1271-42974,SP1-H5-42974,CTSB,recap,,,1271,,,,,,,,,,SP1,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,26-Aug,1272-42973,SP2-E1-42973,CTSB,recap,,,1272,,,,,,,,,,SP2,E1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1272-42974,SP2-D1-42974,CTSB,recap,,,1272,,,,,,,,,,SP2,D1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1273-42958,SP2-C5-42958,CT,recap,,,1273,,,,,,,,,,SP2,C5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1273-42959,SP2-C5-42959,CT,recap,,,1273,,,,,,,,,,SP2,C5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1274-42959,SP2-H3-42959,CT,recap,,,1274,,,,,,,,,,SP2,H3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,24-Jul,1275-42940,SP2-G2-42940,CT,recap,,,1275,,,,,,,,,,SP2,G2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Jul,1275-42941,SP2-F1-42941,CT,recap,,,1275,,,,,,,,,,SP2,F1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1276-42959,SP1-B7-42959,CT,recap,,,1276,,,,,,,,,,SP1,B7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1276-42974,SP1-B7-42974,CTSB,recap,,,1276,,,,,,,,,,SP1,B7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1276-42974,SP2-F4-42974,CTSB,recap,,,1276,,,,,,,,,,SP2,F4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Jul,1277-42941,SP2-A4-42941,CT,recap,,,1277,,,,,,,,,,SP2,A4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Jul,1278-42941,SP2-F3-42941,CT,recap,,,1278,,,,,,,,,,SP2,F3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1278-42958,SP2-E2-42958,CT,recap,,,1278,,,,,,,,,,SP2,E2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1279-42958,SP2-F4-42958,CT,recap,,,1279,,,,,,,,,,SP2,F4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,26-Aug,1280-42973,SP2-F3-42973,CTSB,recap,,,1280,,,,,,,,,,SP2,F3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1280-42974,SP2-F3-42974,CTSB,recap,,,1280,,,,,,,,,,SP2,F3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Aug,1286-42976,PO1-D2-42976,CTSB,recap,,,1286,,,,,,,,,,PO1,D2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,30-Aug,1286-42977,PO1-D2-42977,CTSB,recap,,,1286,,,,,,,,,,PO1,D2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,31-Jul,1289-42947,PO1-H8-42947,CT,recap,,,1289,,,,,,,,,,PO1,H8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,17-Aug,1292-42964,PO1-C8-42964,CT,recap,,,1292,,,,,,,,,,PO1,C8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Aug,1292-42976,PO1-E6-42976,CTSB,recap,,,1292,,,,,,,,,,PO1,E6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,30-Aug,1292-42977,PO1-C8-42977,CTSB,recap,,,1292,,,,,,,,,,PO1,C8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1297-42949,HW2-A6-42949,CT,recap,,,1297,,,,,,,,,,HW2,A6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1297-42950,HW2-A7-42950,CT,recap,,,1297,,,,,,,,,,HW2,A7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1297-42967,HW2-B7-42967,CT,recap,,,1297,,,,,,,,,,HW2,B7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1297-42968,HW2-B7-42968,CT,recap,,,1297,,,,,,,,,,HW2,B7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1298-42950,HW2-E2-42950,CT,recap,,,1298,,,,,,,,,,HW2,E2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1298-42967,HW2-C1-42967,CT,recap,,,1298,,,,,,,,,,HW2,C1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1298-42968,HW2-B1-42968,CT,recap,,,1298,,,,,,,,,,HW2,B1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1299-42949,HW2-E8-42949,CT,recap,,,1299,,,,,,,,,,HW2,E8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1299-42950,HW2-F8-42950,CT,recap,,,1299,,,,,,,,,,HW2,F8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1299-42967,HW2-F7-42967,CT,recap,,,1299,,,,,,,,,,HW2,F7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1299-42968,HW2-D7-42968,CT,recap,,,1299,,,,,,,,,,HW2,D7,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1300-42968,HW2-H3-42968,CT,recap,,,1300,,,,,,,,,,HW2,H3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1301-42967,HW2-G8-42967,CT,recap,,,1301,,,,,,,,,,HW2,G8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1301-42968,HW2-G8-42968,CT,recap,,,1301,,,,,,,,,,HW2,G8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1302-42950,HW1-A2-42950,CT,recap,,,1302,,,,,,,,,,HW1,A2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,5/11/18,5/11-PO2-H6,PO2-H6-43231,SB,recap,,,1302,,,,,,,,,,PO2,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,5/30/18,5/30-PO2-G8,PO2-G8-43250,SB,recap,,,1302,,,,,,,,,,PO2,G8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,6/16/18,6/16-PO2-H5,PO2-H5-43267,SB,recap,,,1302,,,,,,,,,,PO2,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,6/17/18,6/17-PO2-H8,PO2-H8-43268,SB,recap,,,1302,,,,,,,,,,PO2,H8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,7/3/18,7/3-PO2-F7,PO2-F7-43284,SB,recap,"tick found, noted above",,1302,,,,,,,,,,PO2,F7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,7/4/18,7/4-PO2-H5,PO2-H5-43285,SB,recap,,,1302,,,,,,,,,,PO2,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1303-42950,HW1-C4-42950,CT,recap,,,1303,,,,,,,,,,HW1,C4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1304-42949,HW1-A6-42949,CT,recap,,,1304,,,,,,,,,,HW1,A6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1305-42949,HW1-A4-42949,CT,recap,,,1305,,,,,,,,,,HW1,A4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1306-42949,HW1-B5-42949,CT,recap,,,1306,,,,,,,,,,HW1,B5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1306-42950,HW1-C3-42950,CT,recap,,,1306,,,,,,,,,,HW1,C3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1307-42950,HW1-H1-42950,CT,recap,,,1307,,,,,,,,,,HW1,H1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1307-42967,HW1-E2-42967,CT,recap,,,1307,,,,,,,,,,HW1,E2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1307-42968,HW1-F2-42968,CT,recap,,,1307,,,,,,,,,,HW1,F2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1308-42950,HW2-A8-42950,CT,recap,,,1308,,,,,,,,,,HW2,A8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,5/24/18,5/24-HW2-F5,HW2-F5-43244,SB,recap,,,1308,,,,,,,,,,HW2,F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,6/27/18,6/27-HW2-D5,HW2-D5-43278,SB,recap,,,1308,,,,,,,,,,HW2,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2018,6/28/18,6/28-HW2-D4,HW2-D4-43279,SB,recap,,,1308,,,,,,,,,,HW2,D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1309-42950,HW2-A2-42950,CT,recap,,,1309,,,,,,,,,,HW2,A2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1310-42950,HW2-G1-42950,CT,recap,,,1310,,,,,,,,,,HW2,G1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1315-42967,HW2-D8-42967,CT,recap,,,1315,,,,,,,,,,HW2,D8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,21-Aug,1316-42968,HW1-E2-42968,CT,recap,,,1316,,,,,,,,,,HW1,E2,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,9-Aug,1319-42956,BC2-H5-42956,CT,recap,,,1319,,,,,,,,,,BC2,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,9-Aug,1320-42956,BC2-G5-42956,CT,recap,,,1320,,,,,,,,,,BC2,G5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,9-Aug,1327-42956,BC2-F6-42956,CT,recap,,,1327,,,,,,,,,,BC2,F6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1333-42958,SP2-C8-42958,CT,recap,,,1333,,,,,,,,,,SP2,C8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1333-42959,SP2-B8-42959,CT,recap,,,1333,,,,,,,,,,SP2,B8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1335-42958,SP2-E5-42958,CT,recap,,,1335,,,,,,,,,,SP2,E5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1335-42959,SP2-H5-42959,CT,recap,,,1335,,,,,,,,,,SP2,H5,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,27-Aug,1335-42974,SP2-H4-42974,CTSB,recap,,,1335,,,,,,,,,,SP2,H4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1336-42959,SP2-H8-42959,CT,recap,,,1336,,,,,,,,,,SP2,H8,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1339-42959,SP2-B1-42959,CT,recap,,,1339,,,,,,,,,,SP2,B1,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1341-42959,SP2-H6-42959,CT,recap,,,1341,,,,,,,,,,SP2,H6,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,17-Aug,1347-42964,PO1-G4-42964,CT,recap,,,1347,,,,,,,,,,PO1,G4,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,18-Aug,1347-42965,PO1-H3-42965,CT,recap,,,1347,,,,,,,,,,PO1,H3,,,,,,,,,,,,,,,,,,,,,0,,,,recAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
